empresa;local_id;local_nombre;local_region;local_comuna;local_direccion;local_rpm;local_convenio;laboratorio;fecha_emision;fecha_muestreo;tipo_muestreo;tipo_monitoreo;aceites_grasas;ph;dbo5;dqo;fosforo;nitrogeno_amoniacal;poder_espumogeno;solidos_sedimentables;solidos_suspendidos_totales;volumen_de_descarga_diaria;volumen_de_descarga_mensual;aluminio;arsenico;boro;cadmio;cianuro;zinc;cobre;cromo_total;cromo_hexavalente;hidrocarburos_totales;MANGANESO  (MG/L);mercurio;niquel;plomo;sulfatos;sulfuros;TEMPERATURA    (C°)
RENDIC;106;LOS MOLLES;I - Tarapacá;Iquique;Santiago Polanco 2251;4050.0;CONVENIO;SGS;;2024-12-03 00:00:00;RESUMEN;CONTROL DIRECTO;49.0;6.45;736.0;;22.3;56.47;2.0;50;1045.0;4.32;129.60000000000002;;;;;;;;;;;;;;;;;24.35
RENDIC;472;CALDERA I;III - Atacama;Caldera;Batallon Atacama 319;0.0;CONVENIO;BIODIVERSA;;2024-12-04 00:00:00;RESUMEN;CONTROL DIRECTO;7.76;;164.0;;5.99;14.35;15.0;1.5;105.0;;0.0;;;;;;;;;;;;;;;;0.1;
RENDIC;24;CHACABUCO;III - Atacama;Copiapó;Los Carreras  586;0.0;SIN CONVENIO;CESMEC;;2024-12-05 00:00:00;RESUMEN;AUTOCONTROL;29.0;7.48;1085.0;;6.0;5.08;3.0;1;150.0;6912;207360.0;;;;;;;;;;;;;;;;;20.79
RENDIC;25;EL PALOMAR;III - Atacama;Copiapó;Av. Palomar 1525;3868.0;TERMINADO;CESMEC;;2024-12-05 00:00:00;RESUMEN;AUTOCONTROL;8.6;7.64;335.0;;7.4;63.35;3.0;1;74.0;10022.4;300672.0;;;;;;;;;;;;;;;;;22.35
RENDIC;14;COPIAPO;III - Atacama;Copiapó;Av. Henrriquez N° 523;0.0;CONVENIO;BIODIVERSA;;2024-12-05 00:00:00;RESUMEN;CONTROL DIRECTO;5.52;;191.0;;5.76;18.4;20.0;0.9;32.0;;0.0;;;;;;;;;;;;;;;;0.1;
RENDIC;777;CENTRAL;X - Los Lagos;Osorno;Patricio Lynch 1278;3684.0;CONVENIO;CESMEC;;2024-12-06 00:00:00;RESUMEN;AUTOCONTROL;46.4;6.82;283.0;;9.16;50.84;30.0;0.5;133.0;0.9;27.0;;;;;;;;;;;;;;;;;15.11
RENDIC;778;ORIENTE;X - Los Lagos;Osorno;Julio Buschman 2223;2867.0;CONVENIO;CESMEC;;2024-12-06 00:00:00;RESUMEN;AUTOCONTROL;15.9;6.41;254.0;;7.29;27.9;13.0;0.5;91.0;5.4;162.0;;;;;;;;;;;;;;;;;18.86
RENDIC;777;CENTRAL;X - Los Lagos;Osorno;Patricio Lynch 1278;3684.0;CONVENIO;ANAM;;2024-12-06 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.8;78.0;;2.0;2.4;2.0;0.6;48.0;1;30.0;;;;;;;;;;;;;;;;;19.4
MAYORISTA;3557;;;;;;;CESMEC;;2024-12-09 00:00:00;COMPLETO;AUTOCONTROL;21.1;6.77;227.0;;9.26;18.94;23.0;0.5;70.0;;0.0;0.6313;0.002;0.1;0.01;0.1;0.21;0.05;0.05;0.05;10.0;0.01;0.001;0.05;0.05;10.0;0.5;16.14
RENDIC;442;COYHAIQUE;XI - Aysén;Coyhaique;Lautaro 331;1320.0;SIN CONVENIO;AGUAS PATAGONIA;;2024-12-10 00:00:00;RESUMEN;AUTOCONTROL;14.0;9.22;252.0;;14.6;24.0;2.0;11;103.0;0.29;8.7;;;;;;;;;;;;;;;;;10.7
RENDIC;7;VALLENAR I;III - Atacama;Vallenar;Brasil 663;0.0;CONVENIO;BIODIVERSA;;2024-12-11 00:00:00;RESUMEN;CONTROL DIRECTO;10.9;7.2;411.0;;13.5;5.0;5.0;0.5;102.0;5616;168480.0;;;;;;;;;;;;;;;;;20.76
RENDIC;576;CASTRO I;X - Los Lagos;Castro;O'Higgins 711;3875.0;SIN CONVENIO;CESMEC;;2024-12-11 00:00:00;COMPLETO;AUTOCONTROL;14.6;7.39;525.0;;16.8;50.0;7.0;0.6;69.0;1.1;33.0;0.4736;0.002;0.1;0.01;0.1;0.05;0.05;0.05;0.05;10.0;0.108;0.001;0.05;0.05;10.0;0.5;10.61
RENDIC;16;VALLENAR II;III - Atacama;Vallenar;Arturo Prat 2350;0.0;TERMINADO;CESMEC;;2024-12-11 00:00:00;RESUMEN;AUTOCONTROL;6.9;7.55;95.0;;3.1;5.0;2.0;1.2;70.8;0.35;10.5;;;;;;;;;;;;;;;;;21.79
RENDIC;32;CHAÑARCILLO;III - Atacama;Copiapó;Chacabuco Nº 231;0.0;CONVENIO;BIODIVERSA;;2024-12-11 00:00:00;RESUMEN;CONTROL DIRECTO;5.78;;286.0;;3.43;18.0;18.7;0.9;75.0;;0.0;;;;;;;;;;;;;;;;0.1;
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;BIODIVERSA;;2024-12-11 00:00:00;RESUMEN;CONTROL DIRECTO;25.15;;465.0;;4.09;38.15;23.0;3.5;250.0;;0.0;;;;;;;;;;;;;;;;0.1;
RENDIC;17;LOS ALAMOS;IV - Coquimbo;Coquimbo;Los Alamos 580;2643.0;TERMINADO;CESMEC;;2024-12-12 00:00:00;COMPLETO;AUTOCONTROL;12.0;8.05;168.0;;2.1;5.0;20.0;0.5;35.8;1;30.0;0.1;0.005;0.6555;0.01;0.1;0.1013;0.083;0.05;0.05;10.0;0.0422;0.001;0.05;0.05;172.0;0.5;19.85
RENDIC;46;CALAMA I;II - Antofagasta;Calama;Granaderos 3180;3035.0;SIN CONVENIO;CESMEC;;2024-12-13 00:00:00;RESUMEN;AUTOCONTROL;20.5;7.7;355.0;;12.2;24.95;2.0;1;27.2;;0.0;0.1;0.007;4.5007;0.01;0.1;0.2787;0.067;0.05;0.05;10.0;0.0463;0.001;0.05;0.05;85.0;4.63;22.03
RENDIC;111;CALAMA II;II - Antofagasta;Calama;Aconcagua 2588;2966.0;SIN CONVENIO;CESMEC;;2024-12-13 00:00:00;RESUMEN;AUTOCONTROL;9.7;7.66;133.0;;4.3;33.6;2.0;0.6;146.0;0.98;29.4;;;;;;;;;;;;;;;;;23.36
RENDIC;459;ALLENDE AUSTRAL;XII - Magallanes;Punta Arenas;Salvador Allende 0399;3735.0;SIN CONVENIO;CONEMI;;2024-12-13 00:00:00;COMPLETO;AUTOCONTROL;1.34;6.83;6.02;;0.23;0.49;2.0;0.1;5.0;0.95;28.5;0.554;0.001;0.035;0.002;0.02;0.064;0.012;0.005;0.02;1.13;0.033;0.001;0.01;0.02;67.7;0.1;7.3
RENDIC;461;ZENTENO AUSTRAL;XII - Magallanes;Punta Arenas;Capitan Guillermo 05;3736.0;SIN CONVENIO;CONEMI;;2024-12-13 00:00:00;COMPLETO;AUTOCONTROL;1.18;6.91;8.74;;0.71;0.38;2.0;0.1;5.0;1;30.0;0.41;0.001;0.04;0.002;0.02;0.097;0.005;0.005;0.02;0.97;0.036;0.001;0.01;0.02;58.7;0.1;7.1
RENDIC;790;VALDIVIA III;XIV - Los Ríos;Valdivia;Rene Schneider 3722;0.0;SIN CONVENIO;CESMEC;;2024-12-15 00:00:00;RESUMEN;AUTOCONTROL;10.5;6.94;140.0;;8.19;5.0;38.0;0.5;76.0;1.4;42.0;;;;;;;;;;;;;;;;;18.11
RENDIC;14;COPIAPO;III - Atacama;Copiapó;Av. Henrriquez N° 523;0.0;CONVENIO;BIODIVERSA;;2024-12-16 00:00:00;RESUMEN;CONTROL DIRECTO;25.8;7.08;257.0;;7.9;27.76;5.0;0.5;52.7;7430.4;222912.0;;;;;;;;;;;;;;;;;22.24
RENDIC;106;LOS MOLLES;I - Tarapacá;Iquique;Santiago Polanco 2251;4050.0;CONVENIO;CESMEC;;2024-12-16 00:00:00;COMPLETO;AUTOCONTROL;33.9;6.92;368.0;;7.7;30.14;2.0;7.5;470.0;0.46;13.8;5.6552;0.014;2.9895;0.01;0.1;1.5935;0.1802;0.05;0.05;10.0;0.0993;0.001;0.05;0.05;10.0;0.5;23.66
RENDIC;106;LOS MOLLES;I - Tarapacá;Iquique;Santiago Polanco 2251;4050.0;CONVENIO;CESMEC;;2024-12-16 00:00:00;COMPLETO;AUTOCONTROL;33.9;6.92;368.0;;7.7;30.14;2.0;7.5;470.0;0.46;13.8;5.6552;0.014;2.9895;0.01;0.1;1.5935;0.1802;0.05;0.05;10.0;0.0993;0.001;0.05;0.05;10.0;0.5;23.66
RENDIC;5;LAS COMPAÑIAS;IV - Coquimbo;La Serena;Nicaragua 1571;2644.0;SIN CONVENIO;CESMEC;;2024-12-16 00:00:00;COMPLETO;AUTOCONTROL;35.2;8.01;172.0;;9.8;46.65;7.0;0.6;188.6;1.2;36.0;0.1;0.004;0.4997;0.01;0.1;0.148;0.05;0.05;0.05;10.0;0.0225;0.001;0.05;0.05;321.0;0.5;19.11
RENDIC;771;MIRASOL;X - Los Lagos;Puerto Montt;Av. La Cruz 2006;3723.0;SIN CONVENIO;CESMEC;;2024-12-16 00:00:00;COMPLETO;AUTOCONTROL;2.0;7.36;72.0;;8.11;86.9;10.0;0.5;41.0;3;90.0;0.2347;0.002;0.1;0.01;0.1;0.08;0.059;0.05;0.05;10.0;0.01;0.001;0.05;0.05;16.5;0.5;14.76
RENDIC;472;CALDERA I;III - Atacama;Caldera;Batallon Atacama 319;0.0;CONVENIO;CESMEC;;2024-12-16 00:00:00;RESUMEN;AUTOCONTROL;10.0;7.05;207.0;;18.3;56.67;15.0;0.5;127.5;0.98;29.4;;;;;;;;;;;;;;;;;22.05
RENDIC;32;CHAÑARCILLO;III - Atacama;Copiapó;Chacabuco Nº 231;0.0;CONVENIO;CESMEC;;2024-12-18 00:00:00;COMPLETO;AUTOCONTROL;5.2;;;;;;;;;;0.0;;;;;;;;;;;;;;;;;
RENDIC;86;BILBAO;I - Tarapacá;Iquique;Fco.Bilbao 3545;4049.0;CONVENIO;CESMEC;;2024-12-18 00:00:00;COMPLETO;AUTOCONTROL;5.2;6.91;82.0;;2.5;5.0;4.0;1;29.2;0.39;11.700000000000001;0.3466;0.007;2.1694;0.01;0.1;0.2547;0.0536;0.05;0.05;10.0;0.0296;0.001;0.05;0.05;247.0;0.5;23.54
RENDIC;105;IQUIQUE CENTRO;I - Tarapacá;Iquique;Tarapaca 579;4051.0;TERMINADO;CESMEC;;2024-12-18 00:00:00;COMPLETO;AUTOCONTROL;226.0;6.77;230.0;;8.0;25.98;2.0;5;158.0;0.44;13.2;6.0331;0.015;2.5249;0.01;0.1;1.8383;0.2378;0.05;0.05;10.0;0.1946;0.001;0.05;0.05;10.0;3.04;22.55
RENDIC;32;CHAÑARCILLO;III - Atacama;Copiapó;Chacabuco Nº 231;0.0;CONVENIO;CESMEC;;2024-12-18 00:00:00;COMPLETO;AUTOCONTROL;8.1;7.1;219.0;;7.0;42.14;3.0;1.5;105.0;;0.0;;;;;;;;;;;;;;;;;21.8
MAYORISTA;3022;M10 TEMUCO II;IX - Araucanía;Temuco;Pedro De Valdivia 2285;3721.0;CONVENIO;CESMEC;;2024-12-19 00:00:00;COMPLETO;AUTOCONTROL;155.6;7.52;112.0;;6.64;33.2;5.0;4;645.0;;0.0;2.4234;0.002;0.1;0.01;0.1;1.79;0.18;0.05;0.05;10.0;0.079;0.001;0.05;0.05;10.0;0.5;17.5
MAYORISTA;3143;M10 TEMUCO IV;IX - Araucanía;Temuco;Francisco Salazar 01650;4422.0;CONVENIO;CESMEC;;2024-12-19 00:00:00;COMPLETO;AUTOCONTROL;16.4;7.24;108.0;;4.38;36.2;9.0;1.5;30.8;4.14;124.19999999999999;0.1665;0.002;0.1;0.01;0.1;0.05;0.05;0.05;0.05;10.0;0.01;0.001;0.05;0.05;22.2;0.5;16.81
RENDIC;458;ESPAÑA AUSTRAL;XII - Magallanes;Punta Arenas;Av. España 01375;1306.0;SIN CONVENIO;CONEMI;;2024-12-20 00:00:00;COMPLETO;AUTOCONTROL;3.31;6.19;272.0;;10.0;7.1;2.0;0.1;22.0;;0.0;0.406;0.001;0.158;0.002;0.02;0.176;0.193;0.005;0.01;1.03;0.08;0.001;0.01;0.02;59.9;0.1;6.2
RENDIC;463;BORIES AUSTRAL;XII - Magallanes;Punta Arenas;Gobernador Bories 647;3739.0;SIN CONVENIO;CONEMI;;2024-12-20 00:00:00;COMPLETO;AUTOCONTROL;2.56;6.84;18.6;;2.0;1.8;2.0;0.1;18.0;1;30.0;0.4;0.001;0.089;0.002;0.02;0.155;0.125;0.005;0.01;1.76;0.052;0.001;0.01;0.02;71.2;0.1;5.7
RENDIC;103;VIVAR;I - Tarapacá;Iquique;Vivar 786;4420.0;CONVENIO;CESMEC;;2024-12-26 00:00:00;RESUMEN;AUTOCONTROL;83.0;6.18;240.0;;3.0;5.0;3.0;0.5;126.8;0.15;4.5;;;;;;;;;;;;;;;;;23.18
MAYORISTA;3014;M10 SAN FERNANDO;VI - O'Higgins;San Fernando;Chillan 745;1298.0;TERMINADO;CESMEC;;2024-12-27 00:00:00;RESUMEN;AUTOCONTROL;29.8;7.26;303.0;;8.1;30.68;2.0;2;97.0;691.2;20736.0;;;;;;;;;;;;;;;;;20.45
RENDIC;778;ORIENTE;X - Los Lagos;Osorno;Julio Buschman 2223;2867.0;CONVENIO;ANAM;;2025-01-03 00:00:00;RESUMEN;CONTROL DIRECTO;30.0;6.9;531.0;;7.0;41.1;3.0;5;380.0;30;900.0;;;;;;;;;;;;;;;;;14.1
RENDIC;106;LOS MOLLES;I - Tarapacá;Iquique;Santiago Polanco 2251;4050.0;CONVENIO;SGS;;2025-01-06 00:00:00;RESUMEN;CONTROL DIRECTO;173.0;;526.0;;14.1;26.83;2.0;18;715.0;;0.0;;;;;;;;;;;;;;;;;
RENDIC;777;CENTRAL;X - Los Lagos;Osorno;Patricio Lynch 1278;3684.0;CONVENIO;ANAM;;2025-01-07 00:00:00;RESUMEN;CONTROL DIRECTO;27.0;5.6;731.0;;40.0;19.4;2.0;0.5;217.0;2;60.0;;;;;;;;;;;;;;;;;15.2
RENDIC;75;CONCEPCION II;VIII - Biobío;Concepción;Tucapel 1313;0.0;SIN CONVENIO;BIODIVERSA;;2025-01-07 00:00:00;RESUMEN;CONTROL DIRECTO;4.9;7.76;527.0;;17.25;52.6;2.0;;593.85;5.5200000000000005;165.60000000000002;;;;;;;;;;;;;;;;;21.7
RENDIC;14;COPIAPO;III - Atacama;Copiapó;Av. Henrriquez N° 523;0.0;CONVENIO;BIODIVERSA;;2025-01-07 00:00:00;RESUMEN;CONTROL DIRECTO;5.51;;329.0;;3.37;37.35;11.7;0.9;32.0;;;;;;;;;;;;;;;;;;0.1;
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;BIODIVERSA;;2025-01-07 00:00:00;RESUMEN;CONTROL DIRECTO;17.18;;216.0;;2.67;47.0;9.7;0.9;103.0;;0.0;;;;;;;;;;;;;;;;0.1;
RENDIC;32;CHAÑARCILLO;III - Atacama;Copiapó;Chacabuco Nº 231;0.0;CONVENIO;BIODIVERSA;;2025-01-07 00:00:00;RESUMEN;CONTROL DIRECTO;5.94;;445.0;;2.26;24.1;17.3;0.9;70.0;;0.0;;;;;;;;;;;;;;;;0.14;
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;CESMEC;;2025-01-10 00:00:00;RESUMEN;AUTOCONTROL;9.0;7.2;214.0;;10.6;72.61;2.0;0.7;77.0;0.85;25.5;;;;;;;;;;;;;;;;;25.21
RENDIC;7;VALLENAR I;III - Atacama;Vallenar;Brasil 663;0.0;CONVENIO;BIODIVERSA;;2025-01-14 00:00:00;RESUMEN;CONTROL DIRECTO;5.0;;260.0;;3.62;100.0;7.0;1.4;133.0;;0.0;;;;;;;;;;;;;;;;0.1;
RENDIC;472;CALDERA I;III - Atacama;Caldera;Batallon Atacama 319;0.0;CONVENIO;BIODIVERSA;;2025-01-15 00:00:00;RESUMEN;CONTROL DIRECTO;4.23;;467.0;;7.61;27.75;35.0;1;73.0;;0.0;;;;;;;;;;;;;;;;0.27;
RENDIC;362;LAS TRANQUERAS;RM - Santiago;Vitacura;Vitacura 8400;0.0;SIN CONVENIO;ANAM;;2025-01-20 00:00:00;RESUMEN;CONTROL DIRECTO;37.0;9.0;259.0;;16.37;66.05;0.8;4;236.0;4;120.0;;;;;;;;;;;;;;;;;22.8
RENDIC;459;ALLENDE AUSTRAL;XII - Magallanes;Punta Arenas;Salvador Allende 0399;3735.0;SIN CONVENIO;HIDROLAB;;2025-01-22 00:00:00;RESUMEN;CONTROL DIRECTO;1.1;;7.16;;0.45;0.22;2.0;0.1;5.0;;0.0;;;;;;;;;;;;;;;;;
RENDIC;16;VALLENAR II;III - Atacama;Vallenar;Arturo Prat 2350;0.0;TERMINADO;CESMEC;;2025-01-23 00:00:00;RESUMEN;AUTOCONTROL;5.5;7.58;108.0;;9.3;5.0;5.0;1.5;698.3;0.66;19.8;;;;;;;;;;;;;;;;;23.13
RENDIC;14;COPIAPO;III - Atacama;Copiapó;Av. Henrriquez N° 523;0.0;CONVENIO;BIODIVERSA;;2025-02-04 00:00:00;RESUMEN;CONTROL DIRECTO;2.84;;238.0;;6.82;28.7;15.7;1;40.0;;0.0;;;;;;;;;;;;;;;;2.73;
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;BIODIVERSA;;2025-02-04 00:00:00;RESUMEN;CONTROL DIRECTO;5.28;;166.0;;2.41;6.65;27.3;1;49.0;;0.0;;;;;;;;;;;;;;;;0.1;
RENDIC;32;CHAÑARCILLO;III - Atacama;Copiapó;Chacabuco Nº 231;0.0;CONVENIO;BIODIVERSA;;2025-02-04 00:00:00;RESUMEN;CONTROL DIRECTO;2.58;;207.0;;7.23;20.85;15.0;1;34.0;;0.0;;;;;;;;;;;;;;;;;
RENDIC;778;ORIENTE;X - Los Lagos;Osorno;Julio Buschman 2223;2867.0;CONVENIO;ANAM;;2025-02-07 00:00:00;RESUMEN;CONTROL DIRECTO;36.0;7.02;336.0;;12.9;97.0;2.0;120;190.0;8;240.0;;;;;;;;;;;;;;;;;20
RENDIC;16;VALLENAR II;III - Atacama;Vallenar;Arturo Prat 2350;0.0;TERMINADO;BIODIVERSA;;2025-02-11 00:00:00;RESUMEN;CONTROL DIRECTO;211.17;;1463.0;;12.01;7.7;110.3;1.2;187.14;;0.0;;;;;;;;;;;;;;;;0.1;
RENDIC;7;VALLENAR I;III - Atacama;Vallenar;Brasil 663;0.0;CONVENIO;BIODIVERSA;;2025-02-11 00:00:00;RESUMEN;CONTROL DIRECTO;9.43;;558.0;;8.87;137.8;45.0;2;171.7;;0.0;;;;;;;;;;;;;;;;1.92;
RENDIC;797;RENCA;RM - Santiago;Renca;Av. Brasil 7085;0.0;SIN CONVENIO;AGUAS ANDINAS;;2025-02-12 00:00:00;RESUMEN;CONTROL DIRECTO;401.0;7.8;2975.0;;4.42;75.59;0.8;2;1000.0;3;90.0;;;;;;;;;;;;;;;;;24.5
RENDIC;797;RENCA;RM - Santiago;Renca;Av. Brasil 7085;0.0;SIN CONVENIO;AGUAS ANDINAS;;2025-02-12 00:00:00;RESUMEN;CONTROL DIRECTO;401.0;7.8;2975.0;;4.42;75.59;0.8;2;1000.0;;0.0;;;;;;;;;;;;;;;;;24.5
RENDIC;465;PUERTO NATALES;XII - Magallanes;Puerto Natales;Bulnes 742;1133.0;SIN CONVENIO;HIDROLAB;;2025-02-13 00:00:00;COMPLETO;AUTOCONTROL;5.1;7.47;37.3;;2.3;2.7;2.0;0.1;10.0;16.32;489.6;0.208;0.001;0.042;0.002;0.02;;0.103;0.005;0.02;0.5;0.029;0.001;0.01;0.02;7.82;0.1;22
RENDIC;777;CENTRAL;X - Los Lagos;Osorno;Patricio Lynch 1278;3684.0;CONVENIO;ANAM;;2025-02-14 00:00:00;RESUMEN;CONTROL DIRECTO;34.0;7.62;591.0;;31.0;20.1;4.0;0.5;238.0;5;150.0;;;;;;;;;;;;;;;;;15.7
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;CESMEC;;2025-02-17 00:00:00;RESUMEN;AUTOCONTROL;5.4;7.1;385.0;;6.0;36.72;2.0;1;105.0;750;22500.0;;;;;;;;;;;;;;;;;24.43
RENDIC;14;COPIAPO;III - Atacama;Copiapó;Av. Henrriquez N° 523;0.0;CONVENIO;CESMEC;;2025-02-18 00:00:00;RESUMEN;AUTOCONTROL;53.4;7.06;296.0;;10.8;39.33;4.0;0.5;66.7;0.69;20.7;;;;;;;;;;;;;;;;;21.83
RENDIC;32;CHAÑARCILLO;III - Atacama;Copiapó;Chacabuco Nº 231;0.0;CONVENIO;CESMEC;;2025-02-19 00:00:00;RESUMEN;AUTOCONTROL;11.3;7.0;195.0;;6.6;28.74;3.0;0.7;40.0;;0.0;;;;;;;;;;;;;;;;;27.3
RENDIC;472;CALDERA I;III - Atacama;Caldera;Batallon Atacama 319;0.0;CONVENIO;CESMEC;;2025-02-24 00:00:00;RESUMEN;AUTOCONTROL;11.6;7.19;399.0;;23.3;67.96;2.0;2.5;96.7;1.08;32.400000000000006;;;;;;;;;;;;;;;;;25.64
RENDIC;25;EL PALOMAR;III - Atacama;Copiapó;Av. Palomar 1525;3868.0;TERMINADO;CESMEC;;2025-02-25 00:00:00;RESUMEN;AUTOCONTROL;19.4;7.59;128.0;;6.0;33.37;5.0;0.6;16.4;0.9;27.0;;;;;;;;;;;;;;;;;24.19
RENDIC;24;CHACABUCO;III - Atacama;Copiapó;Los Carreras  586;0.0;SIN CONVENIO;CESMEC;;2025-02-25 00:00:00;RESUMEN;AUTOCONTROL;16.8;7.05;210.0;;2.3;14.17;4.0;0.8;23.0;0.61;18.3;;;;;;;;;;;;;;;;;25.19
RENDIC;16;VALLENAR II;III - Atacama;Vallenar;Arturo Prat 2350;0.0;TERMINADO;CESMEC;;2025-02-27 00:00:00;RESUMEN;AUTOCONTROL;62.5;7.54;299.0;;15.1;5.0;35.0;1.3;204.0;0.6;18.0;;;;;;;;;;;;;;;;;24.54
RENDIC;23;LOS CARRERAS;III - Atacama;Copiapó;Los Carrera 479;0.0;SIN CONVENIO;BIODIVERSA;;2025-02-27 00:00:00;RESUMEN;CONTROL DIRECTO;2.02;;365.0;;9.99;43.8;10.0;1;58.0;;0.0;;;;;;;;;;;;;;;;1.8;
RENDIC;7;VALLENAR I;III - Atacama;Vallenar;Brasil 663;0.0;CONVENIO;CESMEC;;2025-02-27 00:00:00;RESUMEN;AUTOCONTROL;17.8;7.48;297.0;;11.0;31.16;4.0;0.5;65.3;0.89;26.7;;;;;;;;;;;;;;;;;24.81
RENDIC;789;FRUTILLAR III;X - Los Lagos;Frutillar;Arturo Alessandri 381;0.0;SIN CONVENIO;ANAM;;2025-02-28 00:00:00;RESUMEN;CONTROL DIRECTO;22.0;7.31;182.0;;5.0;14.3;2.0;1;169.0;76;2280.0;;;;;;;;;;;;;;;;;14.7
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;CESMEC;;2025-02-28 00:00:00;RESUMEN;AUTOCONTROL;7.6;7.1;508.0;;11.8;61.01;8.0;0.5;126.0;17.52;525.6;;;;;;;;;;;;;;;;;26.85
RENDIC;22;ATACAMA;III - Atacama;Copiapó;Los Carreras 2242;2666.0;CONVENIO;CESMEC;;2025-02-28 00:00:00;RESUMEN;AUTOCONTROL;7.6;7.1;508.0;;11.8;61.01;8.0;0.5;126.0;0.73;21.9;;;;;;;;;;;;;;;;;26.85
RENDIC;46;CALAMA I;II - Antofagasta;Calama;Granaderos 3180;3035.0;SIN CONVENIO;CESMEC;;2025-03-05 00:00:00;RESUMEN;AUTOCONTROL;32.2;7.56;425.0;;15.8;43.8;6.0;0.5;175.0;0;0.0;;;;;;;;;;;;;;;;;22.41
RENDIC;111;CALAMA II;II - Antofagasta;Calama;Aconcagua 2588;2966.0;SIN CONVENIO;CESMEC;;2025-03-06 00:00:00;RESUMEN;AUTOCONTROL;60.4;7.33;394.0;;12.6;27.49;3.0;6;332.5;0.94;28.2;;;;;;;;;;;;;;;;;23.26
RENDIC;771;MIRASOL;X - Los Lagos;Puerto Montt;Av. La Cruz 2006;3723.0;SIN CONVENIO;ANAM;;2025-03-11 00:00:00;RESUMEN;CONTROL DIRECTO;30.0;7.03;217.0;;11.7;90.3;7.0;1.5;278.0;;0.0;;;;;;;;;;;;;;;;;11.3
RENDIC;779;BULNES II;X - Los Lagos;Osorno;Ramirez 699;0.0;SIN CONVENIO;ANAM;;2025-03-11 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.31;185.0;;6.7;13.47;2.0;1.5;152.0;;0.0;;;;;;;;;;;;;;;;;21.2
RENDIC;777;CENTRAL;X - Los Lagos;Osorno;Patricio Lynch 1278;3684.0;CONVENIO;ANAM;;2025-03-14 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.21;217.0;;3.2;9.57;2.0;3.5;59.0;;0.0;;;;;;;;;;;;;;;;;10.4
RENDIC;375;ARAUCO;XIV - Los Ríos;Valdivia;Arauco 697;3420.0;CONVENIO;ANAM;;2025-03-14 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.98;41.0;;2.9;12.9;2.0;;6.0;1.944;58.32;;;;;;;;;;;;;;;;;19
RENDIC;375;ARAUCO;XIV - Los Ríos;Valdivia;Arauco 697;3420.0;CONVENIO;ANAM;;2025-03-17 00:00:00;RESUMEN;CONTROL DIRECTO;14.0;7.7;280.0;;7.6;26.83;10.0;0.5;40.0;5.868;176.04000000000002;;;;;;;;;;;;;;;;;18
RENDIC;778;ORIENTE;X - Los Lagos;Osorno;Julio Buschman 2223;2867.0;CONVENIO;ANAM;;2025-03-18 00:00:00;RESUMEN;CONTROL DIRECTO;24.0;7.62;206.0;;10.9;46.7;2.0;5;151.0;;0.0;;;;;;;;;;;;;;;;;15.8
RENDIC;25;EL PALOMAR;III - Atacama;Copiapó;Av. Palomar 1525;3868.0;TERMINADO;CESMEC;;2025-03-20 00:00:00;RESUMEN;AUTOCONTROL;36.1;7.85;105.0;;5.0;34.53;3.0;0.5;69.0;0.93;27.900000000000002;0.1431;0.002;1.8416;0.01;0.1;0.1224;0.05;0.05;0.05;5.0;0.0356;0.001;0.05;0.05;544.0;0.5;21.26
RENDIC;32;CHAÑARCILLO;III - Atacama;Copiapó;Chacabuco Nº 231;0.0;CONVENIO;CESMEC;;2025-03-20 00:00:00;RESUMEN;AUTOCONTROL;7.2;7.4;252.0;;9.5;39.32;4.0;0.5;52.0;0;0.0;0.1394;0.002;1.4004;0.01;0.1;0.1076;0.05;0.05;0.05;10.0;0.0676;0.001;0.05;0.05;17.0;0.5;24.8
RENDIC;14;COPIAPO;III - Atacama;Copiapó;Av. Henrriquez N° 523;0.0;CONVENIO;CESMEC;;2025-03-21 00:00:00;RESUMEN;AUTOCONTROL;18.9;7.43;317.0;;8.8;25.31;4.0;0.5;45.7;0.7;21.0;;;;;;;;;;;;;;;;;23.03
RENDIC;106;LOS MOLLES;I - Tarapacá;Iquique;Santiago Polanco 2251;4050.0;CONVENIO;CESMEC;;2025-03-25 00:00:00;RESUMEN;AUTOCONTROL;8.4;6.78;146.0;;4.4;35.28;5.0;0.5;54.0;0.41;12.299999999999999;;;;;;;;;;;;;;;;;23.4
